profile,seed,steps,ticks,score,damage_pct,stars,terminated,truncated,wall_breakers_deployed,wall_breakers_alive_final,wall_breaker_explosions,wall_breakers_dead_without_explosion,wb_wall_damage,wb_unique_walls_damaged,wb_unique_walls_destroyed,wb_fresh_walls_destroyed,wb_predamaged_walls_destroyed,final_walls_damaged,final_walls_destroyed,total_wall_damage
hard,220087,59,583,0.18386727688787186,0.18386727688787186,0,True,False,10,0,7,3,4650.0,16,15,0,15,19,17,5359.0
hard,220088,60,598,0.3759725400457666,0.3759725400457666,0,True,False,10,0,8,2,5940.5,27,13,0,13,29,16,6750.0
hard,220089,84,833,0.2581807780320366,0.2581807780320366,0,True,False,10,0,6,4,4500.0,25,5,0,5,38,20,8432.0
hard,220090,69,683,0.24897025171624715,0.24897025171624715,0,True,False,10,0,7,3,5250.0,30,5,0,5,35,19,7933.0
hard,220091,60,598,0.23335240274599542,0.23335240274599542,0,True,False,10,0,6,4,4384.5,20,10,0,10,25,15,5879.0
hard,220092,75,743,0.23200800915331765,0.23200800915331765,0,True,False,10,0,4,6,3000.0,20,0,0,0,25,4,4243.75
hard,220093,60,598,0.11315789473684211,0.11315789473684211,0,True,False,10,0,4,6,3000.0,18,2,0,2,20,2,3371.0
hard,220094,71,706,0.3560640732265446,0.3560640732265446,0,True,False,10,0,4,6,3000.0,15,5,0,5,22,10,4920.0
hard,220095,56,551,0.2333981693363844,0.2333981693363844,0,True,False,10,0,8,2,6000.0,33,7,0,7,35,11,6792.5
hard,220096,67,667,0.24136155606407322,0.24136155606407322,0,True,False,10,0,5,5,3750.0,19,6,0,6,23,10,4822.75
hard,220097,78,778,0.2555034324942792,0.2555034324942792,0,True,False,10,0,3,7,2250.0,12,3,0,3,23,9,4445.5
hard,220098,60,595,0.1934782608695652,0.1934782608695652,0,True,False,10,0,7,3,5246.5,25,10,0,10,28,17,6506.0
hard,220099,57,563,0.1567562929061785,0.1567562929061785,0,True,False,10,0,4,6,2930.0,15,5,0,5,22,10,4839.5
hard,220100,60,594,0.20240274599542335,0.20240274599542335,0,True,False,10,0,9,1,6600.0,30,14,0,14,44,30,11129.15
hard,220101,60,598,0.18716819221967948,0.18716819221967948,0,True,False,10,0,6,4,4500.0,30,0,0,0,38,5,6332.85
hard,220102,57,561,0.23844393592677346,0.23844393592677346,0,True,False,10,0,5,5,3750.0,21,4,0,4,33,15,6845.7
hard,220103,69,688,0.41127002288329517,0.41127002288329517,0,True,False,10,0,6,4,4500.0,30,0,0,0,35,4,5763.5
hard,220104,57,567,0.1112814645308925,0.1112814645308925,0,True,False,10,0,6,4,4500.0,27,3,0,3,30,4,4933.5
hard,220105,59,590,0.26887871853546913,0.26887871853546913,0,True,False,10,0,6,4,4500.0,20,10,0,10,22,11,4737.5
hard,220106,56,560,0.18399885583524034,0.18399885583524034,0,True,False,10,0,9,1,6300.0,30,12,0,12,32,13,6789.0
hard,220107,59,583,0.20966819221967964,0.20966819221967964,0,True,False,10,0,7,3,5250.0,30,5,0,5,34,11,6751.0
hard,220108,60,599,0.3343821510297483,0.3343821510297483,0,True,False,10,0,7,3,5250.0,30,5,0,5,33,11,6450.5
hard,220109,58,571,0.2338386727688785,0.2338386727688785,0,True,False,10,0,7,3,4789.0,21,12,0,12,24,16,5878.0
hard,220110,56,559,0.23983981693363832,0.23983981693363832,0,True,False,10,0,3,7,2250.0,13,2,0,2,13,3,2400.0
hard,220111,60,597,0.16874713958810061,0.16874713958810061,0,True,False,10,0,10,0,7050.0,31,16,0,16,39,22,9092.7
hard,220112,81,807,0.10383295194507988,0.10383295194507988,0,True,False,10,0,6,4,4458.0,21,9,0,9,38,22,8755.75
hard,220113,64,638,0.2480892448512585,0.2480892448512585,0,True,False,10,0,6,4,4500.0,15,15,0,15,23,19,5889.0
hard,220114,59,589,0.2225800915331807,0.2225800915331807,0,True,False,10,0,5,5,3750.0,15,10,0,10,32,25,8573.75
hard,220115,80,800,0.2861556064073226,0.2861556064073226,0,True,False,10,0,8,2,5884.0,30,11,0,11,35,16,7654.0
hard,220116,62,611,0.23804347826086958,0.23804347826086958,0,True,False,10,0,5,5,3150.0,14,7,0,7,20,11,4427.0
hard,220117,58,575,0.14879862700228833,0.14879862700228833,0,True,False,10,0,7,3,5250.0,29,6,0,6,35,8,6196.5
hard,220118,57,564,0.24816933638443936,0.24816933638443936,0,True,False,10,0,6,4,4050.0,17,10,0,10,19,14,4950.0
hard,220119,56,558,0.19783752860411905,0.19783752860411905,0,True,False,10,0,8,2,6000.0,25,15,0,15,36,23,8755.95
hard,220120,61,601,0.23515446224256292,0.23515446224256292,0,True,False,10,0,10,0,7200.0,33,15,0,15,37,18,8254.0
hard,220121,90,900,0.3209954233409609,0.3209954233409609,0,False,True,10,0,7,3,5250.0,22,13,0,13,40,29,10141.0
hard,220122,90,900,0.2446796338672769,0.2446796338672769,0,False,True,10,0,1,9,750.0,5,0,0,0,27,19,6632.0
hard,220123,56,559,0.19697940503432498,0.19697940503432498,0,True,False,10,0,7,3,5250.0,26,9,0,9,27,10,5519.0
hard,220124,71,709,0.36155606407322655,0.36155606407322655,0,True,False,10,0,4,6,3000.0,15,5,0,5,22,14,5306.0
hard,220125,56,560,0.22803203661327232,0.22803203661327232,0,True,False,10,0,9,1,6750.0,39,6,0,6,42,14,8436.5
hard,220126,73,727,0.3219107551487414,0.3219107551487414,0,True,False,10,0,9,1,6701.0,27,18,0,18,35,21,8319.2
hard,220127,90,900,0.16866132723112132,0.16866132723112132,0,False,True,10,0,5,5,3750.0,20,5,0,5,28,11,5826.5
